id,shape,color,cut,clarity,polish,symmetry,florescence
14489,0,4,2,3,2,1,4
89344,8,1,1,1,2,2,4
77185,0,6,2,4,2,2,3
65482,0,6,2,5,2,2,2
15952,0,4,2,2,1,2,4
40807,8,5,1,5,2,2,4
82513,8,4,3,2,1,1,4
94166,0,5,1,1,2,1,4
11819,0,3,2,1,2,2,2
57349,0,6,2,6,2,2,3
3336,0,5,1,1,2,2,4
71867,1,3,1,3,1,1,3
28655,0,5,2,2,2,2,4
71440,4,0,1,0,1,1,4
107300,0,6,2,3,1,1,4
93415,0,4,2,2,2,2,4
87308,0,6,2,5,2,2,4
48345,0,5,2,0,1,1,4
115179,0,2,2,3,2,2,4
8789,0,4,2,1,1,1,4
79082,1,4,1,1,2,1,4
5661,0,6,2,0,2,2,3
78968,0,4,2,1,2,1,4
86718,0,5,2,4,2,2,3
113864,0,4,2,3,2,2,4
22443,0,3,2,4,2,2,4
33740,0,1,2,5,2,2,4
17715,0,3,2,2,2,2,4
8744,0,2,2,4,2,2,4
100322,0,0,2,1,2,1,4
8595,0,1,2,2,2,2,4
6347,0,5,1,1,0,2,4
68532,8,6,0,6,2,1,4
75319,8,6,1,3,2,1,4
94698,0,1,1,2,2,0,4
46747,8,3,1,3,2,2,4
81766,0,4,1,6,2,1,4
96451,7,5,1,3,2,1,3
30921,0,5,2,3,2,2,4
20168,5,3,0,1,1,1,4
56595,0,3,2,2,2,2,4
30314,0,1,2,2,2,2,4
38275,7,4,1,1,2,1,3
94764,0,3,2,0,2,2,4
13953,0,4,2,1,1,2,4
58356,0,2,2,1,2,1,3
82593,0,5,1,2,2,2,4
11661,0,4,2,0,2,2,4
34457,7,6,1,2,2,0,2
42126,0,1,1,3,2,2,1
3048,0,0,1,2,1,1,3
39097,0,5,1,3,2,1,4
43429,1,4,1,1,1,0,4
80661,0,0,1,2,1,1,1
24355,0,3,2,4,2,2,4
93466,4,4,1,3,2,1,4
27232,0,6,1,3,2,1,2
16954,0,3,2,1,2,2,4
17585,0,2,2,3,2,2,4
103642,0,2,2,4,2,2,4
43572,0,4,2,3,2,2,4
91757,0,6,2,3,2,2,4
31601,0,1,2,2,2,2,3
59848,0,2,1,5,2,2,3
48489,0,3,2,6,2,2,4
54096,0,3,2,0,2,2,3
41049,0,0,2,2,2,2,3
1468,7,5,1,4,0,0,4
102990,0,0,2,1,2,2,4
71787,0,4,0,3,1,1,4
4568,0,1,2,1,2,2,4
75806,3,6,1,5,2,2,4
9930,0,1,2,3,2,2,2
79326,8,4,0,4,1,1,4
100170,0,4,0,2,2,1,4
55544,0,4,2,1,2,2,4
27498,0,4,2,2,2,2,4
107451,0,1,2,2,2,2,4
63981,2,4,1,0,1,1,4
63767,0,2,2,2,2,2,4
13527,0,4,2,2,2,1,4
116043,0,3,2,1,2,2,3
89186,0,6,2,2,2,2,4
89553,0,2,2,2,2,2,4
101026,3,3,1,1,2,2,4
96412,4,2,0,1,1,1,4
95360,7,6,1,1,2,1,4
2389,0,0,2,5,2,1,2
6656,0,4,2,4,2,1,4
530,0,2,2,0,2,2,4
56216,0,6,2,2,2,2,3
41344,0,6,2,5,2,2,2
92509,8,0,3,3,2,1,4
69818,4,5,1,2,2,1,4
102312,0,4,2,4,2,1,4
25635,0,6,2,1,2,2,4
58203,8,4,0,1,1,0,4
107520,0,6,2,4,2,2,4
95734,0,0,2,1,2,2,1
64455,2,6,1,4,2,2,4
97446,0,4,0,2,2,0,4
48522,7,6,0,3,2,1,4
90117,2,1,1,3,2,1,4
27903,0,3,2,4,2,2,4
26968,0,5,2,2,2,2,4
99325,0,5,1,0,2,1,4
5482,0,1,2,2,2,2,4
86858,0,0,1,0,1,1,3
21681,0,4,2,5,2,2,3
36980,0,5,2,1,2,2,4
25849,0,4,2,0,1,2,4
92276,0,6,1,2,1,2,2
32641,0,3,2,2,2,2,3
82248,0,4,1,3,1,2,4
32132,0,6,2,4,2,2,4
55542,0,5,1,2,2,1,4
108052,0,1,1,2,2,1,3
46386,0,0,2,6,2,2,4
48235,0,3,2,6,2,2,2
106623,0,2,2,1,2,2,4
52495,1,3,1,0,2,1,3
69053,0,1,2,4,2,2,1
83819,0,4,2,3,2,2,3
33209,0,5,2,3,2,1,4
107229,0,3,2,3,2,2,3
42085,0,6,2,2,2,2,4
40622,0,3,2,5,2,2,3
37509,7,6,1,1,1,0,3
21318,0,6,2,4,2,1,4
84343,0,2,1,2,1,1,4
108738,0,3,2,4,2,2,4
19210,0,3,2,4,2,2,4
43153,0,6,2,4,2,1,4
54104,0,4,2,1,2,2,3
86724,0,2,1,0,1,0,4
115243,4,2,1,1,2,1,4
61638,0,6,1,6,1,1,4
27814,0,5,2,5,2,2,4
33888,0,3,1,2,2,2,4
20263,0,5,2,2,2,2,4
89332,6,5,1,1,2,1,4
81951,0,6,1,3,2,1,4
46901,0,0,2,0,2,2,3
36377,0,3,1,3,1,1,4
69840,0,6,2,1,2,2,1
15348,0,6,2,4,1,2,4
108711,0,3,2,1,2,2,4
65730,2,3,0,0,2,1,4
50933,0,4,2,3,2,2,4
79533,0,6,2,4,2,2,3
50895,0,4,2,5,2,2,4
55726,0,4,2,3,2,1,4
113678,0,3,2,1,2,2,4
86630,0,3,2,2,2,2,4
9717,0,1,2,2,2,2,3
75779,8,2,0,1,1,0,4
114141,7,4,0,3,2,0,3
32443,0,3,2,3,2,1,4
96356,5,5,0,0,1,0,2
22126,0,0,2,3,2,2,4
77946,0,3,1,6,2,1,2
95282,4,4,0,2,2,1,4
37786,0,3,2,5,2,2,3
92277,8,5,3,1,2,1,4
41005,0,0,2,4,2,2,2
57354,9,5,1,5,2,2,4
16141,0,2,2,1,2,2,3
20297,0,4,2,1,2,2,4
96514,7,3,1,2,2,1,4
100101,5,6,0,2,1,0,4
84997,8,4,1,5,2,2,4
28594,0,1,2,1,2,2,3
96288,0,5,0,0,2,2,2
53774,0,1,0,1,1,1,3
105746,0,3,2,4,2,2,2
18186,0,6,1,4,2,2,2
76055,0,4,2,4,2,2,4
79396,0,5,2,6,2,2,4
70162,8,3,1,3,1,1,4
112919,5,6,1,7,2,1,4
112724,6,5,1,2,2,0,4
55133,0,3,2,5,2,2,3
107822,0,3,2,2,2,2,4
95946,8,0,3,3,1,2,4
4865,8,5,3,4,2,1,4
17025,0,5,2,1,2,2,3
39064,0,6,1,2,2,2,4
66468,0,4,2,0,2,2,3
44208,0,5,1,5,2,1,4
1730,0,4,2,0,2,2,4
16377,0,5,2,1,1,2,2
100379,8,5,0,5,0,0,4
23472,0,6,2,1,2,2,4
104613,0,2,2,1,2,2,4
74239,2,3,1,4,2,1,4
103623,0,3,2,3,2,2,1
14360,0,3,2,3,2,2,4
13714,0,1,2,4,2,2,2
69776,1,4,1,5,1,1,4
41948,0,0,2,3,2,2,3
83941,0,1,2,6,2,2,4
9355,0,4,2,3,2,1,4
17454,0,4,2,2,2,2,4
1673,0,6,2,0,2,2,3
35874,0,3,2,4,1,1,3
81275,0,5,2,6,2,1,4
107927,0,2,2,0,2,2,4
106698,0,3,2,4,2,2,4
60637,0,5,2,1,2,2,3
108039,0,0,2,5,2,2,3
90618,4,3,1,2,2,1,4
50561,9,1,1,1,1,1,3
91587,8,0,3,1,2,1,3
66868,2,3,1,1,2,1,4
85150,8,0,0,0,1,1,4
105504,0,1,2,4,2,2,4
65549,0,3,1,3,2,2,3
102202,7,4,1,0,2,1,3
90851,4,6,1,1,2,1,4
54213,5,5,1,4,2,2,4
14034,0,5,1,2,2,1,4
11884,0,3,2,2,2,2,4
102384,1,6,1,5,1,1,4
89829,4,2,1,3,2,1,4
2210,1,5,1,1,1,1,4
114399,0,3,2,2,2,2,1
112302,0,6,2,2,2,2,4
110130,0,4,2,4,2,2,4
20731,0,4,2,4,2,2,4
11994,0,1,2,0,2,2,4
11782,1,0,1,1,1,1,3
11793,0,2,1,3,1,1,4
53704,6,5,1,6,2,2,4
70457,2,3,0,0,2,1,4
4385,0,1,2,1,2,2,3
52802,0,4,2,1,2,2,4
102992,0,2,2,1,2,2,4
49167,0,1,2,1,2,2,4
100582,0,3,1,0,2,2,3
85987,0,0,2,1,2,2,4
104953,0,4,2,5,2,2,3
72494,0,3,2,2,1,2,4
9771,0,6,1,4,0,1,4
41289,0,4,2,1,1,2,4
103071,0,6,2,4,2,2,4
37396,0,4,2,3,2,2,3
91771,0,3,2,6,2,2,4
73711,0,6,2,3,2,2,3
74023,0,6,2,4,2,2,4
83850,0,6,2,1,1,1,3
26128,0,4,2,1,2,2,4
110534,0,6,2,5,2,2,2
39729,8,5,0,1,0,0,4
79540,0,4,2,2,2,1,4
98717,2,3,1,2,1,1,4
4046,0,1,2,1,1,2,3
25625,0,4,2,4,2,2,3
45946,0,0,2,2,2,2,4
73460,2,0,1,3,2,1,4
32824,0,1,2,3,2,2,4
71256,0,2,1,1,2,1,4
69774,0,3,2,1,2,2,4
44613,0,4,2,4,2,2,4
4814,0,5,1,3,0,1,4
86022,8,3,1,1,2,1,4
27089,0,1,2,2,2,2,4
38249,8,5,1,2,1,0,3
69356,1,5,1,1,1,1,4
114320,0,6,2,5,2,2,4
43921,0,6,2,2,2,2,4
5355,0,3,2,1,2,2,2
100211,0,6,1,1,2,1,3
92449,0,6,2,0,2,2,3
104858,6,4,1,1,1,1,4
66074,0,0,2,6,2,2,4
80,0,0,1,4,1,1,4
115215,0,4,2,1,2,1,1
44915,0,0,2,5,2,2,4
61704,0,4,0,0,2,1,4
99928,0,5,0,3,2,1,2
98588,0,3,1,1,2,2,4
103753,1,4,1,3,2,0,4
18740,0,4,2,4,2,1,3
11731,0,4,2,1,1,1,3
94683,0,0,1,1,2,1,3
10393,0,6,0,3,2,2,2
47248,7,0,1,0,2,0,2
38558,0,4,2,3,2,2,4
86139,8,5,0,1,2,1,4
97000,0,4,2,0,2,2,3
94677,0,1,0,4,2,1,4
3872,0,2,2,0,2,2,4
93915,7,3,0,2,2,1,1
13505,0,4,2,2,1,2,4
9903,0,5,2,2,1,1,4
9724,0,5,1,3,1,2,4
17706,0,5,2,1,2,2,4
66626,0,5,2,3,2,2,4
59653,1,6,1,6,2,1,1
87548,0,6,1,0,2,1,1
20589,0,4,2,5,2,1,4
108191,0,2,2,2,2,2,4
64630,7,1,1,4,2,2,4
83673,7,3,1,2,2,1,4
89618,8,4,0,1,2,2,4
58583,0,3,2,3,2,1,4
62514,0,2,2,2,2,2,4
112728,8,5,1,3,2,1,4
46536,0,0,2,3,2,2,3
100843,0,2,2,2,2,2,3
112414,0,5,2,1,2,2,2
58608,0,4,2,2,2,2,4
55857,0,1,2,1,2,2,4
62465,0,1,0,3,2,1,2
45498,8,2,1,2,2,1,4
101594,0,4,1,5,2,2,4
19281,0,6,2,2,2,2,3
73833,0,5,1,2,2,2,1
31666,0,0,0,0,1,2,4
9210,0,4,1,4,2,2,3
46970,0,5,2,0,2,2,4
75759,0,0,1,2,2,2,1
49942,2,5,1,5,2,1,4
38943,0,3,1,2,2,2,4
21250,0,4,2,2,2,2,4
33355,0,3,1,3,2,1,4
99458,6,4,1,5,2,2,3
20886,9,0,1,1,2,0,4
96448,0,3,1,0,1,1,4
50806,0,5,1,2,1,1,4
42234,0,6,2,4,2,1,4
96893,0,0,2,2,2,2,4
38356,0,3,2,4,2,1,4
52642,0,4,2,1,2,2,4
29576,0,5,1,1,2,1,4
102378,4,6,0,2,2,1,3
82672,7,3,1,2,1,1,4
76823,0,6,2,4,2,1,4
18867,1,0,0,0,1,1,3
100382,0,5,2,1,2,2,3
98638,0,6,2,1,2,2,4
70643,0,6,2,3,2,2,3
102105,0,6,2,1,2,2,2
79438,0,4,1,1,1,2,4
42247,0,0,2,5,2,2,3
76099,0,3,2,0,2,1,3
83098,0,1,2,2,2,2,3
10650,0,4,1,1,2,2,4
104567,0,5,1,3,2,2,4
105282,0,3,2,2,2,2,4
64523,0,4,2,2,2,2,4
66596,0,2,0,2,1,1,4
61746,0,1,3,2,2,2,4
57224,0,6,2,4,2,2,4
110792,0,0,2,5,2,2,4
104176,0,4,1,3,1,1,4
78202,4,4,0,0,1,1,2
95366,0,6,1,0,2,1,3
29501,1,4,1,5,1,1,3
93481,0,2,1,0,1,2,3
47811,6,5,1,2,2,2,4
91735,0,5,2,5,2,2,3
79764,7,5,1,3,1,1,4
58299,0,3,2,5,2,2,4
83014,0,6,2,5,2,1,4
72901,0,5,2,2,2,2,4
36245,0,2,1,3,2,1,1
76494,0,3,1,3,1,1,4
74009,7,0,1,0,2,0,4
79749,1,3,1,2,1,1,4
85894,0,5,2,2,2,2,4
25761,0,6,1,6,1,1,3
64375,0,4,2,3,2,2,4
25205,0,6,2,1,2,2,4
2207,0,1,2,0,2,2,4
28317,0,4,2,5,2,2,3
97745,0,3,2,3,2,2,4
84516,0,3,2,3,2,2,3
89493,8,4,0,1,2,1,4
106105,0,5,2,1,2,2,3
30118,0,3,2,5,2,2,4
22087,0,3,2,3,2,2,4
51432,0,4,2,3,1,2,1
31677,0,6,0,3,2,2,3
16241,0,3,2,5,2,2,3
11540,0,2,2,3,2,2,3
97181,8,5,1,2,1,1,4
83743,8,2,0,0,2,2,4
114059,4,5,1,6,2,1,4
64438,0,6,2,0,2,2,2
28128,0,4,2,1,2,2,4
35314,0,2,0,2,1,2,4
24217,0,5,1,2,2,2,4
73081,3,5,1,5,2,2,4
53131,8,6,1,5,2,1,3
41617,0,5,2,2,2,2,4
57405,0,2,2,2,2,2,4
114060,8,3,1,3,1,0,4
73714,0,6,2,4,2,2,4
44916,0,3,2,5,2,2,3
60123,8,3,3,4,2,1,4
105639,4,3,1,0,1,1,4
1323,0,5,1,5,1,1,4
49005,0,4,2,5,2,2,4
90108,4,0,0,2,1,1,4
108097,0,6,1,0,1,2,2
66123,0,0,2,4,2,2,4
42004,0,5,2,2,2,2,4
29628,0,5,2,2,2,2,4
108022,0,6,2,4,2,2,2
31640,0,3,1,2,2,1,4
84612,0,5,2,1,2,2,4
104028,0,5,2,2,1,2,4
114200,0,5,2,6,2,2,4
23406,0,5,2,4,2,2,4
54410,7,6,1,4,2,2,3
68879,2,3,1,2,2,1,4
36581,8,5,1,5,2,1,4
98795,0,6,1,2,1,1,4
91095,8,3,1,3,2,2,4
89852,0,3,2,4,2,2,4
4135,0,1,2,2,2,2,2
89713,7,5,1,1,2,1,4
42037,7,5,1,4,2,1,3
30982,0,2,1,1,2,2,4
421,0,0,2,1,2,1,3
76795,0,5,0,3,1,1,4
104879,0,2,2,5,2,2,4
114654,9,4,1,2,1,0,4
36770,7,4,1,1,2,1,4
102358,0,3,2,1,2,2,4
55628,2,4,1,0,2,1,4
35151,0,4,2,1,2,2,3
113175,0,2,2,2,1,2,3
16561,0,3,2,4,2,1,4
56783,0,2,2,3,2,2,4
58256,0,3,2,4,2,2,4
38794,0,0,2,2,2,2,4
56432,0,4,1,4,1,1,4
89120,8,6,3,5,2,1,4
37003,0,0,2,3,2,2,2
4731,0,1,1,2,2,2,3
112921,9,3,1,3,2,1,2
42561,0,5,2,3,2,2,4
31325,0,2,2,2,2,2,3
67960,0,3,2,4,2,2,4
82277,4,0,0,2,2,1,4
38438,0,2,2,1,2,2,4
77114,4,0,1,3,2,1,3
21227,0,4,2,4,1,2,4
83546,0,5,2,1,2,2,4
45452,1,5,1,1,1,2,4
35837,0,4,2,1,2,2,4
67825,4,6,1,1,1,1,4
17445,0,5,2,2,2,1,3
49478,0,3,2,1,2,2,4
26212,0,3,2,4,2,2,4
44427,0,2,1,0,1,2,3
8295,0,2,2,1,2,1,3
31251,0,5,2,6,2,2,4
106625,0,3,2,7,2,2,3
38871,0,0,2,1,2,2,2
85186,8,6,1,5,2,2,4
84390,4,1,1,3,2,1,4
114845,0,6,1,3,2,1,3
3394,0,5,2,1,2,1,3
102687,0,2,2,4,2,2,4
102506,0,2,2,2,2,2,4
98165,1,5,1,0,1,0,4
6094,0,1,2,3,2,1,3
6978,0,3,1,1,2,2,2
49339,0,1,1,4,2,2,4
5173,0,2,2,5,1,2,3
46691,2,6,1,3,1,1,4
150,0,5,2,4,2,2,2
20367,0,2,2,0,1,2,4
43988,7,5,1,0,2,1,4
77650,7,4,1,2,2,1,4
60848,0,0,2,1,2,2,4
15201,0,4,2,2,2,1,4
4735,0,4,2,0,1,2,4
44738,2,2,1,3,2,2,4
856,0,3,0,1,2,2,4
77968,7,5,1,3,2,2,4
82769,0,0,2,3,2,2,3
89898,4,3,0,2,2,2,4
48550,1,4,1,3,2,1,4
4163,0,3,2,4,2,2,2
111325,3,4,1,4,2,2,4
13152,8,5,1,0,2,1,2
23442,0,4,1,2,2,2,4
29928,0,5,2,6,2,2,4
73551,0,6,2,0,2,2,4
83725,2,5,1,3,2,2,4
116115,0,6,3,2,2,2,4
41612,8,5,1,2,2,1,4
1644,8,6,1,4,2,1,4
65835,7,3,1,1,2,1,2
84032,0,3,2,3,2,2,4
83583,0,6,1,6,2,2,4
38062,0,6,2,3,1,2,4
48389,0,0,2,4,2,1,1
48072,0,3,2,1,2,2,1
18116,0,4,2,2,2,2,4
87801,0,5,2,3,2,2,3
116297,7,5,1,1,2,1,3
11474,0,4,2,2,2,1,4
62268,0,6,2,1,1,2,3
26454,0,1,2,2,2,2,4
30236,0,3,2,5,2,2,4
43942,1,6,1,2,0,0,2
40180,0,0,1,2,2,2,3
86795,0,6,2,5,2,2,4
18293,0,4,2,0,2,2,4
26925,7,2,1,5,2,1,4
51386,0,2,2,1,2,2,4
59007,0,3,2,2,2,2,3
50564,5,6,1,4,2,1,2
23609,0,2,0,4,1,0,4
34965,0,4,1,5,2,1,4
68032,0,6,2,3,2,2,4
33166,0,1,2,5,2,2,4
65352,0,6,1,1,2,2,2
111068,3,0,0,5,2,1,4
42772,0,6,2,3,2,1,4
4853,0,1,2,2,2,2,4
67081,0,4,2,5,2,1,3
57546,0,6,2,4,2,2,4
15096,0,1,2,4,2,2,3
49231,0,5,1,2,2,1,3
88499,4,3,1,1,2,1,2
4384,0,1,2,6,2,2,4
31078,0,1,1,2,1,1,4
79454,4,0,1,4,2,2,4
7359,0,4,1,1,2,1,4
62673,7,2,1,1,2,0,4
5983,0,6,0,4,2,0,4
94267,0,2,2,2,2,2,3
87294,8,2,1,4,2,2,4
88873,4,2,1,0,1,0,4
6079,0,1,1,4,2,1,4
102533,0,5,2,1,2,1,4
46050,0,6,2,2,1,1,3
90405,0,4,2,5,2,2,3
80261,0,5,2,3,2,2,1
102209,2,1,1,2,2,2,4
20173,8,6,1,3,2,1,4
6405,0,6,1,0,1,1,4
74051,7,6,1,2,2,0,3
59285,8,6,3,2,2,1,4
115169,8,4,1,2,2,1,2
45369,0,5,2,3,2,2,4
100326,0,4,0,3,2,2,4
115846,0,4,2,1,2,2,4
77868,0,4,2,1,2,2,4
85429,0,3,1,2,2,1,4
82520,4,5,1,0,2,1,4
75223,7,3,1,4,1,1,4
95561,0,2,2,4,2,2,4
66259,0,1,2,5,2,2,2
15333,0,4,2,2,1,2,4
25871,0,4,2,1,2,2,3
82822,4,2,1,2,2,1,4
28165,1,1,1,3,1,0,2
67933,0,4,2,3,2,2,4
12060,0,4,1,1,2,1,3
102045,7,6,1,3,2,1,3
106012,4,2,1,1,2,1,4
115866,4,3,1,0,2,1,4
108067,0,1,2,3,2,2,3
59782,0,6,2,1,2,2,4
20728,0,5,2,2,2,2,4
89990,4,1,0,0,2,1,4
107379,0,4,2,5,2,2,2
33780,0,3,0,0,1,2,4
55980,0,5,2,2,2,2,4
24524,0,4,2,3,2,2,4
67073,0,4,2,4,2,2,4
95077,0,4,1,0,2,2,4
67369,7,6,1,0,2,1,4
84912,0,2,2,4,2,2,1
26738,0,6,2,2,2,2,4
100557,0,5,2,0,2,2,4
313,0,0,2,1,2,2,3
49390,0,3,1,4,1,0,4
43571,0,4,2,3,1,2,4
28371,8,1,0,3,1,1,4
45056,0,5,2,2,2,2,4
42716,9,6,1,1,1,0,4
116094,1,4,1,1,1,1,4
62431,0,0,0,4,2,1,1
63592,2,2,1,2,2,1,4
58597,0,3,2,2,2,2,4
73139,0,6,1,2,2,2,2
28167,0,5,2,1,2,2,3
109849,0,6,2,1,2,2,4
70888,0,4,0,2,2,1,1
31699,0,5,2,3,2,2,4
108072,0,6,2,3,2,2,3
71413,8,3,1,3,2,1,4
29800,7,2,1,0,2,0,4
4284,0,1,2,3,2,1,2
15821,0,6,2,1,2,1,4
106400,2,4,1,0,1,1,4
103966,0,3,2,4,2,2,2
43177,0,4,2,2,2,2,4
36675,7,5,1,2,1,0,4
84894,0,5,1,3,2,1,4
57526,9,5,1,2,1,1,4
98456,0,5,0,2,2,2,1
15123,0,4,2,1,1,2,4
116164,3,2,1,2,2,2,4
27743,0,1,1,6,2,2,4
59123,0,2,2,4,2,2,4
74402,0,1,2,0,2,1,3
115016,0,2,2,5,2,2,4
61076,0,3,2,3,2,2,4
6706,0,2,1,1,1,2,2
18521,0,4,2,1,2,2,4
56142,0,6,2,2,2,2,2
84447,0,3,2,4,2,2,4
98769,0,2,2,1,2,1,4
34393,0,5,2,2,2,2,3
26440,0,4,2,0,2,2,4
11142,0,4,2,1,2,1,3
112421,2,3,1,4,2,0,4
15577,0,1,0,3,1,1,4
100078,4,5,1,5,2,2,3
80327,0,6,2,5,2,1,4
25474,0,4,2,0,2,2,4
104137,0,6,1,2,1,1,2
52393,5,6,1,3,2,2,4
48548,7,5,1,4,1,0,4
79679,0,5,0,4,1,0,4
115545,1,5,0,0,1,1,4
30497,0,5,2,1,1,2,3
111786,0,3,3,3,2,2,4
100470,0,5,0,5,2,1,3
25155,0,5,1,4,2,2,4
34266,0,6,2,5,2,2,4
95276,0,0,2,5,2,2,2
61051,0,6,1,3,1,2,4
78498,0,6,1,2,2,1,4
103469,0,4,1,2,2,2,4
13557,0,5,1,3,2,1,4
16695,0,2,2,1,2,2,3
45311,7,3,1,3,2,1,4
114002,5,6,1,1,2,2,1
55505,2,5,1,6,2,1,4
51378,0,4,1,1,2,1,4
71751,0,4,1,1,2,2,4
57043,0,4,2,2,2,2,4
88615,0,5,2,1,2,2,4
56128,0,1,2,2,2,2,4
41063,0,5,2,4,2,2,4
46608,1,5,1,6,2,1,4
90179,4,5,0,2,2,1,4
40523,0,1,2,5,1,1,3
56537,1,2,1,0,1,0,4
24762,0,3,3,1,2,2,4
38292,0,4,2,4,2,2,3
66714,2,2,1,5,2,1,4
101428,0,1,2,4,2,2,4
109336,0,3,2,1,2,2,3
89206,4,2,0,2,2,2,3
104299,0,5,2,1,2,2,3
41301,0,6,1,1,1,1,4
114165,0,4,2,1,2,2,3
113613,0,6,2,4,2,2,4
112875,7,6,1,1,2,1,3
101148,4,1,0,1,2,2,1
96316,2,5,1,2,2,2,3
21378,0,4,1,3,2,2,4
26306,0,4,2,4,2,2,4
99853,0,3,1,1,2,1,4
12673,0,3,0,0,1,1,4
14206,9,4,1,5,2,1,4
48384,0,2,0,4,2,2,3
100372,0,2,1,1,2,2,4
88142,0,4,2,5,2,2,3
8686,0,2,1,1,2,1,3
113290,0,2,1,3,1,0,4
98964,0,6,1,1,1,1,3
66941,7,6,1,4,1,1,4
86739,4,5,0,1,1,1,4
72717,2,4,1,1,2,1,3
74989,7,5,1,1,2,1,4
61276,0,5,2,1,2,2,4
19403,0,2,2,6,2,2,4
88750,7,3,1,0,2,1,3
35002,7,5,1,0,2,1,4
33637,0,6,2,5,2,2,4
64613,0,4,2,2,2,2,4
28256,0,5,2,3,2,2,4
84771,4,2,0,1,1,1,4
96751,4,6,0,3,2,2,4
56283,0,6,2,1,2,2,4
78283,4,2,0,5,1,1,4
95420,0,3,2,0,2,2,3
85633,8,2,0,0,2,1,4
115512,9,1,1,1,2,2,4
72947,0,6,2,5,2,2,4
91659,0,5,1,1,2,2,4
45607,7,5,1,1,2,1,3
57365,0,2,2,5,2,2,4
48081,0,6,1,4,2,1,4
109500,4,1,1,6,2,1,4
31186,0,5,2,2,2,2,4
51549,0,6,2,0,2,2,4
50216,0,5,1,1,2,2,4
47872,0,4,2,4,2,1,4
84362,6,3,1,0,1,1,4
17479,0,4,2,0,1,2,4
106204,0,0,1,4,1,1,4
67194,6,3,0,2,0,0,4
35224,0,4,1,3,2,1,4
91039,8,6,0,1,2,0,4
64776,0,4,2,2,2,2,4
98050,4,2,0,3,2,2,4
39901,0,6,2,5,2,1,3
99832,7,1,1,4,1,1,3
7607,0,0,1,4,2,1,2
16520,0,1,2,4,1,2,3
73760,0,4,2,4,2,2,4
50543,1,5,0,5,2,1,4
109222,6,4,1,1,1,0,4
21152,0,5,2,3,2,2,4
102538,0,4,2,6,2,2,4
70268,0,6,2,3,2,2,4
91100,0,4,2,5,2,2,4
57746,0,6,1,3,1,1,4
60881,0,2,2,4,2,2,4
62655,1,6,1,0,1,1,4
47330,0,1,2,4,2,1,3
43814,0,0,2,3,2,1,3
35298,0,6,2,2,2,2,4
12253,0,6,2,2,2,2,1
25149,0,5,2,4,2,2,4
101670,0,2,2,2,2,2,3
61363,0,5,2,3,2,2,4
105193,0,2,2,3,2,2,4
112217,0,4,2,1,2,2,4
1697,0,2,2,5,2,2,3
64873,0,6,2,5,2,2,3
99137,0,5,1,4,1,1,4
33500,0,6,2,0,1,2,3
80071,9,4,0,1,2,2,4
114890,0,2,2,5,2,2,2
99420,4,5,1,5,2,2,1
34250,7,6,1,4,0,0,4
29936,0,4,2,6,2,2,4
66089,0,6,2,0,2,2,1
87404,0,5,2,1,1,1,4
16301,0,5,2,1,2,2,4
51266,0,6,1,1,2,2,4
42365,0,5,2,5,2,2,4
19260,0,4,2,2,2,2,4
8334,0,4,2,1,2,2,4
2357,0,4,0,0,1,1,1
97532,0,0,2,2,2,2,4
2335,0,5,2,5,1,1,3
51442,7,6,1,3,2,1,3
21880,0,5,2,5,2,2,4
109949,0,4,2,4,2,2,4
60246,0,0,2,4,2,2,4
84693,8,4,0,1,2,1,4
88627,4,5,1,0,1,1,4
46504,0,1,2,5,1,2,4
3615,8,5,3,3,2,1,4
83262,2,1,1,5,2,2,4
91409,0,5,1,3,2,1,4
9780,0,1,2,2,2,2,2
54310,0,6,1,4,2,1,3
4744,0,1,1,4,2,1,3
56481,0,1,2,5,2,2,4
106173,0,1,3,4,2,2,4
971,0,0,2,3,2,2,4
9354,0,4,2,3,2,1,4
109582,7,4,1,1,2,1,2
22299,0,5,2,4,2,2,2
49424,7,5,1,5,1,0,4
104401,0,3,2,3,2,2,4
13824,0,6,2,3,2,2,4
88211,0,1,2,2,2,2,4
2711,0,1,1,3,1,1,4
73534,0,1,2,6,2,2,2
10352,0,1,2,1,2,2,4
21971,0,6,2,3,2,1,4
77922,0,1,0,0,2,1,4
27401,0,4,2,6,2,2,4
42218,1,5,1,1,2,1,4
13,0,0,1,3,1,2,4
48346,0,4,1,0,2,2,3
73653,0,5,1,1,1,1,3
1273,1,5,1,4,1,0,3
16190,0,5,2,2,2,1,4
41780,0,6,2,1,2,2,4
50455,0,4,1,1,1,2,4
78852,0,5,1,3,2,2,4
7763,0,4,1,1,2,2,4
62724,6,5,1,1,1,2,4
88556,7,2,1,1,1,1,4
86678,0,3,2,3,2,2,4
85481,4,4,1,3,2,2,4
78623,0,0,1,1,1,1,4
78900,0,2,2,2,2,2,4
21715,0,5,2,3,2,2,4
64116,0,5,2,3,2,2,4
99403,8,6,0,3,2,1,4
98145,0,5,2,3,2,2,4
103709,0,6,2,5,2,1,1
90976,2,3,0,3,2,1,4
10016,0,3,2,2,2,1,4
36010,0,1,1,1,2,0,4
15006,0,2,2,1,2,2,4
66915,0,4,2,2,2,2,3
71391,4,5,1,3,2,2,4
1455,0,2,2,4,2,1,1
63099,0,4,2,3,2,2,4
104809,0,3,2,3,2,2,3
64152,0,3,1,4,2,1,4
74367,8,3,0,2,2,1,4
